domain,fqcn,member,kind,signature_or_value,notes
recipes,ic2.api.recipes.misc.RecipeMods,apply,method,"ic2.api.recipes.misc.float apply(ic2.api.recipes.misc.float base, ic2.api.recipes.misc.float extra, ic2.api.recipes.misc.double multiplier)",public
recipes,ic2.api.recipes.misc.RecipeMods,create,method,"net.minecraft.nbt.CompoundTag create(net.minecraft.nbt.CompoundTag compound, ic2.api.recipes.misc.double mod, ic2.api.recipes.misc.int add)",public
recipes,ic2.api.recipes.misc.RecipeMods,create,method,"net.minecraft.nbt.CompoundTag create(ic2.api.recipes.misc.double mod, ic2.api.recipes.misc.int add)",public
recipes,ic2.api.recipes.misc.RecipeMods,create,method,"net.minecraft.nbt.CompoundTag create(net.minecraft.nbt.CompoundTag compound, ic2.api.recipes.misc.double mod)",public
recipes,ic2.api.recipes.misc.RecipeMods,create,method,net.minecraft.nbt.CompoundTag create(ic2.api.recipes.misc.double mod),public
recipes,ic2.api.recipes.misc.RecipeMods,create,method,"net.minecraft.nbt.CompoundTag create(net.minecraft.nbt.CompoundTag compound, ic2.api.recipes.misc.int add)",public
recipes,ic2.api.recipes.misc.RecipeMods,create,method,net.minecraft.nbt.CompoundTag create(ic2.api.recipes.misc.int add),public
recipes,ic2.api.recipes.misc.SimpleCanEffect,getID,method,net.minecraft.resources.ResourceLocation getID(),public
recipes,ic2.api.recipes.misc.SimpleCanEffect,getOverrideIcon,method,net.minecraft.client.renderer.texture.TextureAtlasSprite getOverrideIcon(),public
recipes,ic2.api.recipes.misc.SimpleCanEffect,getTooltip,method,net.minecraft.network.chat.Component getTooltip(),public
recipes,ic2.api.recipes.misc.SimpleCanEffect,onFoodEaten,method,"void onFoodEaten(net.minecraft.world.item.ItemStack stack, net.minecraft.world.entity.player.Player player)",public
recipes,ic2.api.recipes.misc.SimpleCanEffect,setRandom,method,ic2.api.recipes.misc.SimpleCanEffect setRandom(ic2.api.recipes.misc.float chance),public
recipes,ic2.api.recipes.misc.SimpleCanEffect,setTexture,method,ic2.api.recipes.misc.SimpleCanEffect setTexture(net.minecraft.resources.ResourceLocation texture),public
recipes,ic2.api.recipes.misc.SimpleCanEffect,setTooltip,method,ic2.api.recipes.misc.SimpleCanEffect setTooltip(net.minecraft.network.chat.Component component),public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addIC2SmeltingRecipe,method,"void addIC2SmeltingRecipe(ic2.api.recipes.registries.String location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object input, ic2.api.recipes.registries.SmeltingType... types)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addIC2SmeltingRecipe,method,"void addIC2SmeltingRecipe(ic2.api.recipes.registries.String location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object input, ic2.api.recipes.registries.float xp, ic2.api.recipes.registries.SmeltingType... types)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addIC2SmeltingRecipe,method,"void addIC2SmeltingRecipe(ic2.api.recipes.registries.String location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object input, ic2.api.recipes.registries.float xp, ic2.api.recipes.registries.float extraTime, ic2.api.recipes.registries.SmeltingType... types)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addRepairIC2Recipe,method,"void addRepairIC2Recipe(ic2.api.recipes.registries.String location, ic2.api.items.IRepairable repair, ic2.api.recipes.ingridients.inputs.IInput repairMaterial, ic2.api.recipes.registries.int effect, ic2.api.recipes.registries.Object... args)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addRepairRecipe,method,"void addRepairRecipe(net.minecraft.resources.ResourceLocation id, ic2.api.items.IRepairable repair, ic2.api.recipes.ingridients.inputs.IInput repairMaterial, ic2.api.recipes.registries.int effect, ic2.api.recipes.registries.Object... args)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addShapedIC2Recipe,method,"void addShapedIC2Recipe(ic2.api.recipes.registries.String location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object... args)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addShapedRecipe,method,"void addShapedRecipe(net.minecraft.resources.ResourceLocation location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object... args)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addShapelessIC2Recipe,method,"void addShapelessIC2Recipe(ic2.api.recipes.registries.String location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object... args)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addShapelessRecipe,method,"void addShapelessRecipe(net.minecraft.resources.ResourceLocation location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object... args)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addSmeltingRecipe,method,"void addSmeltingRecipe(net.minecraft.resources.ResourceLocation location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object input, ic2.api.recipes.registries.SmeltingType... types)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addSmeltingRecipe,method,"void addSmeltingRecipe(net.minecraft.resources.ResourceLocation location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object input, ic2.api.recipes.registries.float xp, ic2.api.recipes.registries.SmeltingType... types)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addSmeltingRecipe,method,"void addSmeltingRecipe(net.minecraft.resources.ResourceLocation location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object input, ic2.api.recipes.registries.float xp, ic2.api.recipes.registries.float extraTime, ic2.api.recipes.registries.SmeltingType... types)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addSmithingIC2Recipe,method,"void addSmithingIC2Recipe(ic2.api.recipes.registries.String location, ic2.api.recipes.registries.Object main, ic2.api.recipes.registries.Object secondary, net.minecraft.world.item.ItemStack output)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addSmithingRecipe,method,"void addSmithingRecipe(net.minecraft.resources.ResourceLocation location, ic2.api.recipes.registries.Object main, ic2.api.recipes.registries.Object secondary, net.minecraft.world.item.ItemStack output)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addStoneCutterIC2Recipe,method,"void addStoneCutterIC2Recipe(ic2.api.recipes.registries.String location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object input)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,addStoneCutterRecipe,method,"void addStoneCutterRecipe(net.minecraft.resources.ResourceLocation location, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.Object input)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,removeCraftingRecipe,method,void removeCraftingRecipe(net.minecraft.resources.ResourceLocation id),public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,removeSmeltingRecipe,method,"void removeSmeltingRecipe(net.minecraft.resources.ResourceLocation id, ic2.api.recipes.registries.SmeltingType... types)",public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,removeSmithingRecipe,method,void removeSmithingRecipe(net.minecraft.resources.ResourceLocation id),public
recipes,ic2.api.recipes.registries.IAdvancedCraftingManager,removeStoneCutterRecipe,method,void removeStoneCutterRecipe(net.minecraft.resources.ResourceLocation id),public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,getFillOutput,method,"net.minecraft.util.Tuple getFillOutput(net.minecraft.world.item.ItemStack container, net.minecraft.world.item.ItemStack toFill, ic2.api.recipes.registries.boolean compareStack)",public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,getFillables,method,java.util.Map getFillables(),public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,getFuels,method,java.util.List getFuels(),public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,getRepairItems,method,java.util.Map getRepairItems(),public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,getRepairableItem,method,"net.minecraft.util.Tuple getRepairableItem(net.minecraft.world.item.ItemStack input, net.minecraft.world.item.ItemStack repair, ic2.api.recipes.registries.boolean compareStack)",public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,getValueForStack,method,ic2.api.recipes.registries.FuelValue getValueForStack(net.minecraft.world.item.ItemStack stack),public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,hasContainer,method,ic2.api.recipes.registries.boolean hasContainer(net.minecraft.world.item.ItemStack container),public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,registerFillable,method,"void registerFillable(net.minecraft.world.item.ItemStack container, ic2.api.recipes.ingridients.inputs.IInput fillable, net.minecraft.world.item.ItemStack output)",public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,registerFuelMultiplier,method,"void registerFuelMultiplier(net.minecraft.world.item.ItemStack stack, ic2.api.recipes.registries.float multiplier)",public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,registerFuelValue,method,"void registerFuelValue(net.minecraft.world.item.ItemStack stack, ic2.api.recipes.registries.int amount)",public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,registerRepairable,method,"void registerRepairable(ic2.api.items.IRepairable repair, ic2.api.recipes.ingridients.inputs.IInput input, ic2.api.recipes.registries.int repairAmount)",public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,removeFillable,method,void removeFillable(net.minecraft.world.item.ItemStack container),public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,removeFillable,method,"void removeFillable(net.minecraft.world.item.ItemStack container, net.minecraft.world.item.ItemStack fillable)",public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,removeRepairable,method,void removeRepairable(ic2.api.items.IRepairable repair),public
recipes,ic2.api.recipes.registries.ICannerRecipeRegistry,removeValue,method,void removeValue(net.minecraft.world.item.ItemStack stack),public
recipes,ic2.api.recipes.registries.IElectrolyzerRecipeList,addChargeRecipe,method,"void addChargeRecipe(net.minecraft.resources.ResourceLocation id, net.minecraft.world.item.ItemStack input, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.int energy)",public
recipes,ic2.api.recipes.registries.IElectrolyzerRecipeList,addDischargeRecipe,method,"void addDischargeRecipe(net.minecraft.resources.ResourceLocation id, net.minecraft.world.item.ItemStack input, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.int energy)",public
recipes,ic2.api.recipes.registries.IElectrolyzerRecipeList,addDualRecipe,method,"void addDualRecipe(net.minecraft.resources.ResourceLocation id, net.minecraft.world.item.ItemStack input, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.int energy)",public
recipes,ic2.api.recipes.registries.IElectrolyzerRecipeList,addRecipe,method,"void addRecipe(net.minecraft.resources.ResourceLocation id, net.minecraft.world.item.ItemStack input, net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.int flags, ic2.api.recipes.registries.int energy)",public
recipes,ic2.api.recipes.registries.IElectrolyzerRecipeList,getRecipe,method,"ic2.api.recipes.registries.ElectrolyzerRecipe getRecipe(net.minecraft.world.item.ItemStack input, ic2.api.recipes.registries.boolean charge, ic2.api.recipes.registries.boolean compareSize)",public
recipes,ic2.api.recipes.registries.IElectrolyzerRecipeList,getRecipes,method,java.util.List getRecipes(),public
recipes,ic2.api.recipes.registries.IElectrolyzerRecipeList,removeRecipe,method,"void removeRecipe(net.minecraft.world.item.ItemStack input, ic2.api.recipes.registries.boolean charge)",public
recipes,ic2.api.recipes.registries.IElectrolyzerRecipeList,removeRecipe,method,void removeRecipe(net.minecraft.resources.ResourceLocation id),public
recipes,ic2.api.recipes.registries.IFluidFuelRegistry,addFuel,method,"void addFuel(net.minecraft.world.level.material.Fluid fluid, ic2.api.recipes.registries.int ticksPerBucket, ic2.api.recipes.registries.int euPerTick)",public
recipes,ic2.api.recipes.registries.IFluidFuelRegistry,getFuel,method,ic2.api.recipes.registries.FuelEntry getFuel(net.minecraft.world.level.material.Fluid fluid),public
recipes,ic2.api.recipes.registries.IFluidFuelRegistry,getFuels,method,java.util.List getFuels(),public
recipes,ic2.api.recipes.registries.IFluidFuelRegistry,removeFuel,method,void removeFuel(net.minecraft.world.level.material.Fluid fluid),public
recipes,ic2.api.recipes.registries.IFoodCanRegistry,getAllEffects,method,java.util.List getAllEffects(),public
recipes,ic2.api.recipes.registries.IFoodCanRegistry,getEffect,method,ic2.api.recipes.misc.ICanEffect getEffect(net.minecraft.resources.ResourceLocation location),public
recipes,ic2.api.recipes.registries.IFoodCanRegistry,getEffectForFood,method,net.minecraft.resources.ResourceLocation getEffectForFood(net.minecraft.world.item.ItemStack stack),public
recipes,ic2.api.recipes.registries.IFoodCanRegistry,getEffectItem,method,net.minecraft.world.item.Item getEffectItem(net.minecraft.resources.ResourceLocation item),public
recipes,ic2.api.recipes.registries.IFoodCanRegistry,getItemForFood,method,net.minecraft.world.item.Item getItemForFood(net.minecraft.world.item.ItemStack food),public
recipes,ic2.api.recipes.registries.IFoodCanRegistry,registerEffect,method,net.minecraft.world.item.Item registerEffect(ic2.api.recipes.misc.ICanEffect effect),public
recipes,ic2.api.recipes.registries.IFoodCanRegistry,registerItemForEffect,method,"void registerItemForEffect(net.minecraft.world.item.ItemStack stack, net.minecraft.resources.ResourceLocation location)",public
recipes,ic2.api.recipes.registries.IFusionRecipeList,FusionFuel,method,"ic2.api.recipes.registries.record FusionFuel(net.minecraft.world.item.Item fuel, ic2.api.recipes.registries.int fuelValue, ic2.api.recipes.registries.float productionRate, ic2.api.recipes.registries.boolean consumed)",public
recipes,ic2.api.recipes.registries.IFusionRecipeList,addFuel,method,"void addFuel(net.minecraft.world.item.Item fuel, ic2.api.recipes.registries.int fuelValue, ic2.api.recipes.registries.float productionRate, ic2.api.recipes.registries.boolean consumed)",public
recipes,ic2.api.recipes.registries.IFusionRecipeList,getFuel,method,ic2.api.recipes.registries.FusionFuel getFuel(net.minecraft.world.item.Item item),public
recipes,ic2.api.recipes.registries.IFusionRecipeList,getFuels,method,java.util.List getFuels(),public
recipes,ic2.api.recipes.registries.IFusionRecipeList,removeFuel,method,void removeFuel(net.minecraft.world.item.Item item),public
recipes,ic2.api.recipes.registries.IIngredientRegistry,createFluidOutput,method,ic2.api.recipes.ingridients.recipes.IFluidRecipeOutput createFluidOutput(net.minecraft.network.FriendlyByteBuf buffer),public
recipes,ic2.api.recipes.registries.IIngredientRegistry,createInputFrom,method,ic2.api.recipes.ingridients.inputs.IInput createInputFrom(ic2.api.recipes.registries.Object obj),public
recipes,ic2.api.recipes.registries.IIngredientRegistry,createOutput,method,ic2.api.recipes.ingridients.recipes.IRecipeOutput createOutput(net.minecraft.network.FriendlyByteBuf buffer),public
recipes,ic2.api.recipes.registries.IIngredientRegistry,readFluidOutput,method,ic2.api.recipes.ingridients.recipes.IFluidRecipeOutput readFluidOutput(com.google.gson.JsonObject obj),public
recipes,ic2.api.recipes.registries.IIngredientRegistry,readInput,method,ic2.api.recipes.ingridients.inputs.IInput readInput(net.minecraft.network.FriendlyByteBuf buffer),public
recipes,ic2.api.recipes.registries.IIngredientRegistry,readInput,method,ic2.api.recipes.ingridients.inputs.IInput readInput(com.google.gson.JsonObject obj),public
recipes,ic2.api.recipes.registries.IIngredientRegistry,readOutput,method,ic2.api.recipes.ingridients.recipes.IRecipeOutput readOutput(com.google.gson.JsonObject obj),public
